66, 62, 46
65, 62, 46
64, 62, 46
67, 62, 46
69, 62, 46
61, 62, 46
69, 61, 46
61, 63, 46
67, 61, 46
66, 61, 46
64, 63, 46
65, 63, 46
66, 63, 46
68, 63, 46
61, 61, 46
60, 61, 46
68, 60, 46
67, 60, 46
62, 64, 46
63, 64, 46
64, 64, 46
60, 60, 46
68, 59, 46
65, 64, 46
7, 26, 47
60, 59, 46
68, 58, 46
8, 26, 47
7, 27, 47
60, 58, 46
59, 58, 46
58, 58, 46
69, 57, 46
8, 27, 47
7, 28, 47
60, 57, 46
59, 57, 46
58, 57, 46
57, 57, 46
69, 56, 46
8, 28, 47
8, 29, 47
60, 56, 46
59, 56, 46
58, 56, 46
57, 56, 46
69, 55, 46
9, 29, 47
8, 30, 47
9, 30, 47
59, 55, 46
58, 55, 46
69, 54, 46
9, 31, 47
10, 31, 47
59, 54, 46
69, 53, 46
9, 32, 47
11, 32, 47
59, 53, 46
69, 52, 46
12, 32, 47
9, 33, 47
59, 52, 46
53, 52, 46
52, 52, 46
69, 51, 46
13, 33, 47
59, 51, 46
53, 51, 46
52, 51, 46
51, 51, 46
69, 50, 46
14, 33, 47
59, 50, 46
52, 50, 46
51, 50, 46
50, 50, 46
68, 49, 46
59, 49, 46
51, 49, 46
50, 49, 46
68, 48, 46
15, 33, 47
59, 48, 46
68, 47, 46
8, 34, 47
59, 47, 46
16, 47, 46
67, 46, 46
16, 34, 47
21, 34, 47
59, 46, 46
16, 46, 46
15, 46, 46
67, 45, 46
22, 34, 47
23, 34, 47
7, 35, 47
59, 45, 46
16, 45, 46
15, 45, 46
67, 44, 46
66, 44, 46
17, 35, 47
19, 35, 47
20, 35, 47
22, 35, 47
59, 44, 46
16, 44, 46
23, 35, 47
14, 44, 46
13, 44, 46
12, 44, 46
11, 44, 46
65, 43, 46
7, 36, 47
18, 36, 47
19, 36, 47
20, 36, 47
60, 43, 46
59, 43, 46
17, 43, 46
21, 36, 47
7, 37, 47
18, 37, 47
7, 38, 47
18, 38, 47
7, 39, 47
10, 43, 46
9, 43, 46
2, 43, 46
64, 42, 46
63, 42, 46
62, 42, 46
61, 42, 46
60, 42, 46
17, 42, 46
18, 39, 47
6, 40, 47
7, 40, 47
8, 42, 46
4, 42, 46
3, 42, 46
18, 40, 47
1, 42, 46
63, 41, 46
62, 41, 46
61, 41, 46
18, 41, 46
4, 41, 47
5, 41, 47
7, 41, 46
6, 41, 46
5, 41, 46
4, 41, 46
3, 41, 46
2, 41, 46
1, 41, 46
18, 40, 46
7, 41, 47
18, 41, 47
1, 42, 47
6, 40, 46
5, 40, 46
18, 39, 46
2, 42, 47
7, 39, 46
18, 38, 46
3, 42, 47
7, 38, 46
18, 37, 46
4, 42, 47
7, 37, 46
19, 36, 46
5, 42, 47
6, 42, 47
7, 36, 46
22, 35, 46
21, 35, 46
20, 35, 46
19, 35, 46
18, 35, 46
17, 35, 46
8, 42, 47
18, 42, 47
7, 35, 46
23, 34, 46
1, 43, 47
21, 34, 46
20, 34, 46
16, 34, 46
2, 43, 47
3, 43, 47
9, 43, 47
7, 34, 46
22, 33, 46
15, 33, 46
14, 33, 46
10, 43, 47
17, 43, 47
61, 43, 47
62, 43, 47
63, 43, 47
8, 33, 46
13, 32, 46
12, 32, 46
11, 32, 46
10, 32, 46
9, 32, 46
9, 31, 46
9, 30, 46
8, 30, 46
9, 29, 46
8, 29, 46
8, 28, 46
7, 28, 46
8, 27, 46
7, 27, 46
8, 26, 46
7, 26, 46
66, 65, 45
65, 65, 45
64, 65, 45
63, 65, 45
62, 65, 45
67, 64, 45
66, 64, 45
64, 43, 47
11, 44, 47
12, 44, 47
13, 44, 47
61, 64, 45
68, 63, 45
67, 63, 45
14, 44, 47
16, 44, 47
60, 44, 47
61, 44, 47
60, 63, 45
68, 62, 45
62, 44, 47
63, 44, 47
64, 44, 47
60, 62, 45
68, 61, 45
65, 44, 47
15, 45, 47
60, 61, 45
68, 60, 45
16, 45, 47
60, 45, 47
59, 60, 45
69, 59, 45
62, 45, 47
64, 45, 47
65, 45, 47
59, 59, 45
58, 59, 45
57, 59, 45
69, 58, 45
66, 45, 47
67, 45, 47
68, 45, 47
16, 46, 47
60, 46, 47
57, 58, 45
69, 57, 45
66, 46, 47
68, 46, 47
59, 47, 47
60, 47, 47
56, 57, 45
69, 56, 45
66, 47, 47
68, 47, 47
59, 48, 47
60, 48, 47
56, 56, 45
69, 55, 45
68, 48, 47
59, 49, 47
68, 49, 47
57, 55, 45
56, 55, 45
55, 55, 45
69, 54, 45
59, 50, 47
68, 50, 47
58, 54, 45
57, 54, 45
56, 54, 45
55, 54, 45
54, 54, 45
53, 54, 45
69, 53, 45
59, 51, 47
59, 53, 45
56, 53, 45
55, 53, 45
54, 53, 45
53, 53, 45
52, 53, 45
69, 52, 45
68, 51, 47
59, 52, 45
55, 52, 45
54, 52, 45
60, 52, 47
68, 52, 47
51, 52, 45
69, 51, 45
59, 51, 45
55, 51, 45
54, 51, 45
60, 53, 47
68, 53, 47
50, 51, 45
69, 50, 45
60, 54, 47
59, 50, 45
53, 50, 45
68, 54, 47
60, 55, 47
68, 55, 47
49, 50, 45
69, 49, 45
61, 56, 47
67, 56, 47
58, 49, 45
52, 49, 45
68, 56, 47
61, 57, 47
49, 49, 45
68, 48, 45
67, 57, 47
58, 48, 45
51, 48, 45
50, 48, 45
49, 48, 45
16, 48, 45
68, 47, 45
69, 57, 47
61, 58, 47
58, 47, 45
16, 47, 45
68, 46, 45
66, 58, 47
67, 58, 47
58, 46, 45
16, 46, 45
15, 46, 45
67, 45, 45
69, 58, 47
61, 59, 47
58, 45, 45
16, 45, 45
15, 45, 45
67, 44, 45
64, 59, 47
65, 59, 47
58, 44, 45
15, 44, 45
66, 43, 45
66, 59, 47
67, 59, 47
69, 59, 47
58, 43, 45
16, 43, 45
61, 60, 47
14, 43, 45
13, 43, 45
12, 43, 45
11, 43, 45
10, 43, 45
65, 42, 45
64, 60, 47
65, 60, 47
66, 60, 47
68, 60, 47
59, 42, 45
58, 42, 45
17, 42, 45
69, 60, 47
62, 61, 47
64, 61, 47
9, 42, 45
8, 42, 45
2, 42, 45
1, 42, 45
65, 41, 45
64, 41, 45
63, 41, 45
62, 41, 45
61, 41, 45
60, 41, 45
17, 41, 45
65, 61, 47
8, 41, 45
5, 41, 45
4, 41, 45
3, 41, 45
2, 41, 45
1, 41, 45
17, 40, 45
68, 61, 47
7, 40, 45
6, 40, 45
5, 40, 45
4, 40, 45
3, 40, 45
