27, 31, 22
26, 31, 22
25, 31, 22
24, 31, 22
23, 31, 22
22, 31, 22
21, 31, 22
20, 31, 22
46, 29, 22
10, 29, 22
48, 28, 22
47, 28, 22
28, 31, 22
45, 28, 22
10, 28, 22
9, 28, 22
8, 28, 22
50, 27, 22
49, 27, 22
29, 31, 22
30, 31, 22
31, 31, 22
45, 27, 22
11, 27, 22
32, 31, 22
33, 31, 22
34, 31, 22
7, 27, 22
6, 27, 22
50, 26, 22
35, 31, 22
36, 31, 22
45, 26, 22
11, 26, 22
19, 32, 22
37, 32, 22
6, 26, 22
50, 25, 22
18, 33, 22
38, 33, 22
45, 25, 22
11, 25, 22
17, 34, 22
39, 34, 22
6, 25, 22
50, 24, 22
16, 35, 22
40, 35, 22
45, 24, 22
11, 24, 22
16, 36, 22
40, 36, 22
6, 24, 22
49, 23, 22
15, 37, 22
41, 37, 22
15, 38, 22
45, 23, 22
11, 23, 22
41, 38, 22
15, 39, 22
41, 39, 22
7, 23, 22
48, 22, 22
14, 40, 22
46, 22, 22
10, 22, 22
42, 40, 22
8, 22, 22
48, 21, 22
14, 41, 22
46, 21, 22
10, 21, 22
42, 41, 22
8, 21, 22
48, 20, 22
14, 42, 22
42, 42, 22
45, 20, 22
11, 20, 22
13, 43, 22
43, 43, 22
8, 20, 22
48, 19, 22
47, 19, 22
11, 44, 22
45, 19, 22
11, 19, 22
12, 44, 22
43, 44, 22
8, 19, 22
46, 18, 22
45, 18, 22
11, 18, 22
10, 18, 22
9, 18, 22
44, 15, 22
12, 15, 22
44, 14, 22
43, 14, 22
13, 14, 22
12, 14, 22
39, 63, 21
38, 63, 21
37, 63, 21
36, 63, 21
35, 63, 21
34, 63, 21
21, 63, 21
20, 63, 21
19, 63, 21
18, 63, 21
17, 63, 21
40, 62, 21
44, 44, 22
45, 44, 22
11, 45, 22
36, 62, 21
35, 62, 21
34, 62, 21
33, 62, 21
32, 62, 21
31, 62, 21
30, 62, 21
29, 62, 21
28, 62, 21
27, 62, 21
26, 62, 21
25, 62, 21
24, 62, 21
23, 62, 21
22, 62, 21
21, 62, 21
20, 62, 21
45, 45, 22
11, 46, 22
44, 46, 22
16, 62, 21
40, 61, 21
10, 47, 22
11, 47, 22
45, 47, 22
46, 47, 22
9, 48, 22
10, 48, 22
11, 48, 22
45, 48, 22
46, 48, 22
47, 48, 22
29, 61, 21
28, 61, 21
27, 61, 21
9, 49, 22
10, 49, 22
11, 49, 22
45, 49, 22
46, 49, 22
47, 49, 22
9, 50, 22
10, 50, 22
11, 50, 22
45, 50, 22
46, 50, 22
15, 61, 21
41, 60, 21
47, 50, 22
10, 51, 22
11, 51, 22
44, 51, 22
45, 51, 22
46, 51, 22
12, 52, 22
43, 52, 22
13, 53, 22
43, 53, 22
13, 54, 22
43, 54, 22
13, 55, 22
43, 55, 22
13, 56, 22
43, 56, 22
14, 57, 22
42, 57, 22
14, 58, 22
42, 58, 22
15, 59, 22
41, 59, 22
16, 60, 22
24, 60, 22
25, 60, 22
15, 60, 21
42, 59, 21
26, 60, 22
27, 60, 22
28, 60, 22
29, 60, 22
30, 60, 22
31, 60, 22
32, 60, 22
40, 60, 22
16, 61, 22
17, 61, 22
18, 61, 22
19, 61, 22
20, 61, 22
21, 61, 22
22, 61, 22
23, 61, 22
24, 61, 22
25, 61, 22
26, 61, 22
30, 61, 22
31, 61, 22
32, 61, 22
33, 61, 22
14, 59, 21
42, 58, 21
34, 61, 22
35, 61, 22
36, 61, 22
37, 61, 22
38, 61, 22
14, 58, 21
43, 57, 21
39, 61, 22
40, 61, 22
17, 62, 22
18, 62, 22
19, 62, 22
37, 62, 22
13, 57, 21
43, 56, 21
38, 62, 22
39, 62, 22
12, 14, 23
43, 14, 23
44, 14, 23
13, 56, 21
43, 55, 21
11, 15, 23
12, 15, 23
44, 15, 23
45, 15, 23
13, 55, 21
43, 54, 21
11, 16, 23
12, 16, 23
13, 54, 21
47, 53, 21
46, 53, 21
45, 53, 21
44, 53, 21
44, 16, 23
45, 16, 23
11, 17, 23
12, 17, 23
12, 53, 21
11, 53, 21
10, 53, 21
9, 53, 21
8, 53, 21
49, 52, 21
48, 52, 21
47, 52, 21
46, 52, 21
45, 52, 21
44, 52, 21
44, 17, 23
45, 17, 23
10, 18, 23
11, 18, 23
45, 18, 23
11, 52, 21
10, 52, 21
9, 52, 21
8, 52, 21
7, 52, 21
49, 51, 21
48, 51, 21
47, 51, 21
46, 18, 23
8, 19, 23
9, 19, 23
11, 19, 23
45, 19, 23
47, 19, 23
48, 19, 23
7, 20, 23
11, 20, 23
45, 20, 23
49, 20, 23
7, 21, 23
9, 51, 21
8, 51, 21
7, 51, 21
49, 50, 21
48, 50, 21
11, 21, 23
45, 21, 23
49, 21, 23
7, 22, 23
11, 22, 23
45, 22, 23
49, 22, 23
6, 23, 23
11, 23, 23
44, 23, 23
50, 23, 23
6, 24, 23
8, 50, 21
7, 50, 21
49, 49, 21
48, 49, 21
12, 24, 23
44, 24, 23
50, 24, 23
6, 25, 23
12, 25, 23
44, 25, 23
50, 25, 23
6, 26, 23
12, 26, 23
8, 49, 21
7, 49, 21
6, 49, 21
49, 48, 21
48, 48, 21
44, 26, 23
50, 26, 23
6, 27, 23
12, 27, 23
44, 27, 23
50, 27, 23
7, 28, 23
8, 28, 23
11, 28, 23
45, 28, 23
48, 28, 23
8, 48, 21
7, 48, 21
6, 48, 21
49, 47, 21
48, 47, 21
47, 47, 21
49, 28, 23
9, 29, 23
10, 29, 23
11, 29, 23
45, 29, 23
46, 29, 23
47, 29, 23
20, 30, 23
21, 30, 23
22, 30, 23
23, 30, 23
33, 30, 23
9, 47, 21
8, 47, 21
7, 47, 21
49, 46, 21
48, 46, 21
47, 46, 21
46, 46, 21
45, 46, 21
34, 30, 23
35, 30, 23
36, 30, 23
19, 31, 23
24, 31, 23
25, 31, 23
26, 31, 23
10, 46, 21
9, 46, 21
8, 46, 21
7, 46, 21
48, 45, 21
47, 45, 21
46, 45, 21
27, 31, 23
28, 31, 23
43, 45, 21
29, 31, 23
30, 31, 23
31, 31, 23
32, 31, 23
37, 31, 23
10, 45, 21
9, 45, 21
8, 45, 21
47, 44, 21
46, 44, 21
45, 44, 21
44, 44, 21
42, 44, 21
18, 32, 23
13, 44, 21
12, 44, 21
11, 44, 21
10, 44, 21
9, 44, 21
42, 43, 21
14, 43, 21
42, 42, 21
14, 42, 21
42, 41, 21
38, 32, 23
14, 41, 21
42, 40, 21
18, 33, 23
38, 33, 23
14, 40, 21
41, 39, 21
15, 39, 21
41, 38, 21
17, 34, 23
39, 34, 23
15, 38, 21
40, 37, 21
16, 37, 21
40, 36, 21
16, 35, 23
40, 35, 23
16, 36, 21
39, 35, 21
16, 36, 23
40, 36, 23
17, 35, 21
38, 34, 21
15, 37, 23
41, 37, 23
15, 38, 23
17, 34, 21
38, 33, 21
41, 38, 23
14, 39, 23
41, 39, 23
14, 40, 23
18, 33, 21
37, 32, 21
42, 40, 23
14, 41, 23
42, 41, 23
33, 32, 21
32, 32, 21
31, 32, 21
30, 32, 21
29, 32, 21
28, 32, 21
27, 32, 21
26, 32, 21
25, 32, 21
24, 32, 21
23, 32, 21
14, 42, 23
42, 42, 23
12, 43, 23
19, 32, 21
36, 31, 21
35, 31, 21
34, 31, 21
22, 31, 21
21, 31, 21
20, 31, 21
47, 28, 21
46, 28, 21
10, 28, 21
9, 28, 21
49, 27, 21
48, 27, 21
13, 43, 23
46, 27, 21
10, 27, 21
43, 43, 23
8, 27, 21
7, 27, 21
49, 26, 21
44, 43, 23
9, 44, 23
46, 26, 21
10, 26, 21
10, 44, 23
11, 44, 23
45, 44, 23
6, 26, 21
49, 25, 21
46, 44, 23
47, 44, 23
46, 25, 21
10, 25, 21
9, 45, 23
7, 25, 21
49, 24, 21
10, 45, 23
46, 24, 21
10, 24, 21
46, 45, 23
7, 24, 21
49, 23, 21
47, 45, 23
9, 46, 23
