129, 0, 177
128, 0, 177
127, 0, 177
126, 0, 177
125, 0, 177
124, 0, 177
123, 0, 177
122, 0, 177
121, 0, 177
120, 0, 177
119, 0, 177
118, 0, 177
117, 0, 177
80, 0, 177
79, 0, 177
78, 0, 177
77, 0, 177
76, 0, 177
75, 0, 177
74, 0, 177
73, 0, 177
72, 0, 177
71, 0, 177
70, 0, 177
69, 0, 177
68, 0, 177
67, 0, 177
66, 0, 177
65, 0, 177
64, 0, 177
63, 0, 177
62, 0, 177
61, 0, 177
60, 0, 177
147, 131, 176
146, 131, 176
145, 131, 176
144, 131, 176
52, 131, 176
51, 131, 176
50, 131, 176
49, 131, 176
148, 130, 176
130, 0, 177
146, 130, 176
145, 130, 176
144, 130, 176
143, 130, 176
142, 130, 176
54, 130, 176
53, 130, 176
52, 130, 176
51, 130, 176
50, 130, 176
131, 0, 177
48, 130, 176
149, 129, 176
132, 0, 177
133, 0, 177
134, 0, 177
135, 0, 177
136, 0, 177
142, 129, 176
141, 129, 176
140, 129, 176
139, 129, 176
57, 129, 176
56, 129, 176
55, 129, 176
54, 129, 176
60, 1, 177
80, 1, 177
116, 1, 177
136, 1, 177
47, 129, 176
151, 128, 176
150, 128, 176
60, 2, 177
80, 2, 177
141, 128, 176
140, 128, 176
139, 128, 176
138, 128, 176
58, 128, 176
57, 128, 176
56, 128, 176
55, 128, 176
116, 2, 177
136, 2, 177
46, 128, 176
45, 128, 176
152, 127, 176
60, 3, 177
80, 3, 177
116, 3, 177
136, 3, 177
138, 127, 176
137, 127, 176
136, 127, 176
60, 127, 176
59, 127, 176
58, 127, 176
57, 127, 176
60, 4, 177
80, 4, 177
116, 4, 177
44, 127, 176
152, 126, 176
136, 4, 177
60, 5, 177
80, 5, 177
116, 5, 177
136, 5, 177
59, 6, 177
80, 6, 177
116, 6, 177
137, 6, 177
60, 7, 177
136, 126, 176
135, 126, 176
134, 126, 176
62, 126, 176
61, 126, 176
60, 126, 176
79, 7, 177
117, 7, 177
136, 7, 177
61, 8, 177
79, 8, 177
117, 8, 177
135, 8, 177
61, 9, 177
78, 9, 177
44, 126, 176
154, 125, 176
153, 125, 176
152, 125, 176
151, 125, 176
150, 125, 176
149, 125, 176
148, 125, 176
147, 125, 176
146, 125, 176
145, 125, 176
144, 125, 176
118, 9, 177
135, 9, 177
61, 10, 177
134, 125, 176
133, 125, 176
63, 125, 176
62, 125, 176
61, 125, 176
78, 10, 177
118, 10, 177
52, 125, 176
51, 125, 176
50, 125, 176
49, 125, 176
48, 125, 176
47, 125, 176
46, 125, 176
45, 125, 176
44, 125, 176
43, 125, 176
42, 125, 176
150, 124, 176
147, 124, 176
146, 124, 176
145, 124, 176
144, 124, 176
143, 124, 176
135, 10, 177
62, 11, 177
78, 11, 177
133, 124, 176
63, 124, 176
118, 11, 177
134, 11, 177
62, 12, 177
78, 12, 177
53, 124, 176
