14, 16, 39
10, 16, 39
63, 15, 39
15, 16, 39
56, 16, 39
63, 16, 39
8, 17, 39
9, 17, 39
56, 15, 39
13, 15, 39
15, 17, 39
11, 15, 39
63, 14, 39
56, 17, 39
63, 17, 39
8, 18, 39
16, 18, 39
56, 14, 39
13, 14, 39
12, 14, 39
62, 13, 39
56, 18, 39
63, 18, 39
0, 19, 39
1, 19, 39
57, 13, 39
13, 13, 39
12, 13, 39
61, 12, 39
60, 12, 39
59, 12, 39
58, 12, 39
13, 12, 39
12, 12, 39
13, 11, 39
12, 11, 39
14, 10, 39
2, 19, 39
12, 10, 39
14, 9, 39
13, 9, 39
14, 8, 39
13, 8, 39
14, 7, 39
13, 7, 39
26, 82, 38
25, 82, 38
30, 81, 38
29, 81, 38
28, 81, 38
27, 81, 38
7, 19, 39
16, 19, 39
24, 81, 38
23, 81, 38
22, 81, 38
21, 81, 38
31, 80, 38
56, 19, 39
63, 19, 39
0, 20, 39
20, 80, 38
19, 80, 38
32, 79, 38
3, 20, 39
4, 20, 39
18, 79, 38
17, 79, 38
16, 79, 38
32, 78, 38
5, 20, 39
6, 20, 39
16, 20, 39
16, 78, 38
33, 77, 38
55, 20, 39
58, 20, 39
59, 20, 39
15, 77, 38
33, 76, 38
60, 20, 39
61, 20, 39
15, 76, 38
34, 75, 38
62, 20, 39
63, 20, 39
15, 75, 38
33, 74, 38
64, 20, 39
0, 21, 39
15, 74, 38
33, 73, 38
1, 21, 39
17, 21, 39
18, 21, 39
19, 21, 39
54, 21, 39
57, 21, 39
15, 73, 38
32, 72, 38
63, 21, 39
64, 21, 39
2, 22, 39
22, 72, 38
21, 72, 38
20, 72, 38
3, 22, 39
4, 22, 39
15, 72, 38
31, 71, 38
30, 71, 38
5, 22, 39
23, 71, 38
19, 71, 38
18, 71, 38
6, 22, 39
20, 22, 39
15, 71, 38
29, 70, 38
28, 70, 38
21, 22, 39
22, 22, 39
22, 70, 38
17, 70, 38
16, 70, 38
15, 70, 38
27, 69, 38
23, 22, 39
24, 22, 39
22, 69, 38
16, 69, 38
26, 68, 38
22, 68, 38
26, 67, 38
53, 22, 39
22, 67, 38
25, 66, 38
56, 22, 39
21, 66, 38
25, 65, 38
7, 23, 39
17, 23, 39
21, 65, 38
24, 64, 38
21, 64, 38
24, 63, 38
18, 23, 39
19, 23, 39
20, 63, 38
23, 62, 38
24, 23, 39
53, 23, 39
20, 62, 38
22, 61, 38
21, 61, 38
20, 61, 38
54, 57, 38
53, 57, 38
55, 56, 38
54, 56, 38
53, 56, 38
52, 56, 38
56, 55, 38
55, 23, 39
8, 24, 39
17, 24, 39
52, 55, 38
56, 54, 38
20, 24, 39
21, 24, 39
22, 24, 39
23, 24, 39
51, 54, 38
50, 54, 38
57, 53, 38
24, 24, 39
53, 24, 39
54, 24, 39
8, 25, 39
17, 25, 39
51, 53, 38
50, 53, 38
49, 53, 38
48, 53, 38
56, 52, 38
8, 26, 39
9, 26, 39
17, 26, 39
10, 27, 39
51, 52, 38
50, 52, 38
49, 52, 38
48, 52, 38
47, 52, 38
56, 51, 38
55, 51, 38
54, 51, 38
53, 51, 38
52, 51, 38
51, 51, 38
50, 51, 38
49, 51, 38
48, 51, 38
47, 51, 38
13, 29, 38
12, 29, 38
11, 29, 38
16, 28, 38
15, 28, 38
14, 28, 38
16, 27, 39
11, 28, 39
12, 28, 39
10, 28, 38
17, 27, 38
13, 28, 39
14, 28, 39
15, 28, 39
48, 50, 39
46, 51, 39
47, 51, 39
9, 27, 38
17, 26, 38
49, 51, 39
50, 51, 39
51, 51, 39
52, 51, 39
8, 26, 38
17, 25, 38
53, 51, 39
54, 51, 39
8, 25, 38
67, 24, 38
66, 24, 38
54, 24, 38
53, 24, 38
52, 24, 38
24, 24, 38
23, 24, 38
22, 24, 38
21, 24, 38
20, 24, 38
19, 24, 38
18, 24, 38
55, 51, 39
46, 52, 39
56, 52, 39
47, 53, 39
48, 53, 39
8, 24, 38
67, 23, 38
66, 23, 38
65, 23, 38
55, 23, 38
49, 53, 39
53, 23, 38
24, 23, 38
23, 23, 38
56, 53, 39
50, 54, 39
56, 54, 39
51, 55, 39
56, 55, 39
51, 56, 39
55, 56, 39
52, 57, 39
55, 57, 39
52, 58, 39
53, 58, 39
54, 58, 39
54, 59, 39
21, 61, 39
22, 61, 39
7, 23, 38
6, 23, 38
5, 23, 38
66, 22, 38
65, 22, 38
64, 22, 38
56, 22, 38
23, 61, 39
54, 22, 38
22, 22, 38
21, 22, 38
20, 22, 38
19, 22, 38
18, 22, 38
20, 62, 39
24, 62, 39
21, 63, 39
24, 63, 39
21, 64, 39
25, 64, 39
22, 65, 39
25, 65, 39
22, 66, 39
26, 66, 39
22, 67, 39
26, 67, 39
4, 22, 38
3, 22, 38
2, 22, 38
1, 22, 38
0, 22, 38
65, 21, 38
22, 68, 39
63, 21, 38
60, 21, 38
59, 21, 38
57, 21, 38
27, 68, 39
55, 21, 38
17, 21, 38
15, 69, 39
16, 69, 39
22, 69, 39
27, 69, 39
14, 70, 39
16, 70, 39
23, 70, 39
28, 70, 39
6, 21, 38
5, 21, 38
29, 70, 39
14, 71, 39
17, 71, 39
18, 71, 39
0, 21, 38
65, 20, 38
19, 71, 39
23, 71, 39
62, 20, 38
61, 20, 38
30, 71, 39
31, 71, 39
58, 20, 38
14, 72, 39
56, 20, 38
16, 20, 38
20, 72, 39
21, 72, 39
22, 72, 39
7, 20, 38
4, 20, 38
3, 20, 38
2, 20, 38
1, 20, 38
0, 20, 38
64, 19, 38
32, 72, 39
14, 73, 39
32, 73, 39
14, 74, 39
33, 74, 39
15, 75, 39
56, 19, 38
16, 19, 38
33, 75, 39
15, 76, 39
33, 76, 39
15, 77, 39
8, 19, 38
63, 18, 38
32, 77, 39
16, 78, 39
17, 78, 39
32, 78, 39
18, 79, 39
31, 79, 39
56, 18, 38
16, 18, 38
19, 80, 39
20, 80, 39
30, 80, 39
21, 81, 39
22, 81, 39
8, 18, 38
63, 17, 38
23, 81, 39
24, 81, 39
25, 81, 39
26, 81, 39
27, 81, 39
56, 17, 38
15, 17, 38
28, 81, 39
29, 81, 39
13, 7, 40
14, 7, 40
13, 8, 40
9, 17, 38
63, 16, 38
14, 8, 40
13, 9, 40
14, 9, 40
12, 10, 40
14, 10, 40
56, 16, 38
14, 16, 38
12, 11, 40
13, 11, 40
11, 16, 38
10, 16, 38
63, 15, 38
12, 12, 40
13, 12, 40
57, 12, 40
58, 12, 40
59, 12, 40
60, 12, 40
56, 15, 38
13, 15, 38
12, 15, 38
63, 14, 38
61, 12, 40
12, 13, 40
13, 13, 40
56, 13, 40
62, 13, 40
56, 14, 38
13, 14, 38
12, 14, 38
63, 13, 38
62, 13, 38
12, 14, 40
13, 14, 40
56, 14, 40
58, 13, 38
57, 13, 38
56, 13, 38
13, 13, 38
12, 13, 38
61, 12, 38
60, 12, 38
59, 12, 38
13, 12, 38
12, 12, 38
13, 11, 38
12, 11, 38
14, 10, 38
63, 14, 40
12, 10, 38
14, 9, 38
13, 9, 38
14, 8, 38
13, 8, 38
14, 7, 38
13, 7, 38
26, 82, 37
25, 82, 37
24, 82, 37
30, 81, 37
29, 81, 37
28, 81, 37
27, 81, 37
10, 15, 40
11, 15, 40
14, 15, 40
23, 81, 37
22, 81, 37
21, 81, 37
31, 80, 37
56, 15, 40
63, 15, 40
20, 80, 37
19, 80, 37
17, 80, 37
32, 79, 37
9, 16, 40
15, 16, 40
18, 79, 37
56, 16, 40
16, 79, 37
33, 78, 37
63, 16, 40
8, 17, 40
16, 17, 40
56, 17, 40
16, 78, 37
34, 77, 37
63, 17, 40
8, 18, 40
16, 77, 37
34, 76, 37
16, 18, 40
56, 18, 40
16, 76, 37
34, 75, 37
63, 18, 40
0, 19, 40
1, 19, 40
16, 75, 37
34, 74, 37
2, 19, 40
3, 19, 40
16, 74, 37
34, 73, 37
4, 19, 40
5, 19, 40
6, 19, 40
7, 19, 40
16, 19, 40
16, 73, 37
33, 72, 37
32, 72, 37
56, 19, 40
62, 19, 40
0, 20, 40
21, 72, 37
20, 72, 37
19, 72, 37
17, 20, 40
55, 20, 40
16, 72, 37
31, 71, 37
30, 71, 37
56, 20, 40
57, 20, 40
22, 71, 37
18, 71, 37
58, 20, 40
16, 71, 37
15, 71, 37
29, 70, 37
28, 70, 37
59, 20, 40
60, 20, 40
22, 70, 37
17, 70, 37
27, 69, 37
61, 20, 40
22, 69, 37
26, 68, 37
0, 21, 40
1, 21, 40
21, 68, 37
26, 67, 37
2, 21, 40
3, 21, 40
21, 67, 37
25, 66, 37
4, 21, 40
5, 21, 40
20, 66, 37
19, 66, 37
25, 65, 37
6, 21, 40
18, 21, 40
19, 21, 40
20, 65, 37
19, 65, 37
24, 64, 37
20, 21, 40
21, 21, 40
20, 64, 37
23, 63, 37
22, 21, 40
